previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,537,0,17,13,8640,technician,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,431,2,20,2,-460,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,270,0,22,1,3218,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,980,0,14,1,732,entrepreneur,married,tertiary,no,no,no,cellular,nov,unknown,1,yes
0,236,0,30,1,3403,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,261,0,14,1,3490,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,99,367,7,1,-386,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,362,200,25,1,4453,management,married,secondary,no,no,no,cellular,apr,success,1,unpref
1,134,226,24,1,-1550,admin.,married,secondary,no,yes,yes,cellular,apr,failure,1,unpref
0,307,0,17,1,416,services,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,167,105,1,1,-2500,blue-collar,married,secondary,no,no,no,cellular,feb,failure,1,unpref
11,255,167,6,1,608,blue-collar,married,secondary,no,yes,no,cellular,aug,failure,1,unpref
0,119,0,18,1,-940,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,628,0,18,1,-1152,technician,married,secondary,yes,no,no,cellular,nov,unknown,1,unpref
0,208,0,24,1,-1392,admin.,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
0,336,0,26,10,805,services,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,81,0,17,1,363,self-employed,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,274,0,17,3,890,blue-collar,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,560,0,27,1,-7740,retired,single,primary,no,no,no,cellular,sep,unknown,1,unpref
14,236,132,10,1,-60,retired,married,primary,no,no,no,telephone,apr,other,1,unpref
7,51,281,2,2,-689,blue-collar,married,primary,no,yes,no,telephone,feb,failure,unpriv,unpref
0,122,199,12,2,1051,management,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,304,0,19,1,-97,technician,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,93,0,11,1,1014,blue-collar,married,primary,no,no,no,cellular,jul,unknown,1,unpref
0,295,0,27,1,2428,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,715,0,1,1,907,housemaid,single,secondary,yes,no,no,unknown,jun,unknown,unpriv,unpref
0,147,0,8,1,98,management,single,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,180,0,15,1,204,admin.,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,332,0,17,2,800,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,155,1,25,3,7548,management,single,tertiary,no,no,yes,cellular,apr,unknown,1,yes
0,336,0,11,2,1969,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,129,0,11,1,1690,blue-collar,married,primary,no,no,no,cellular,apr,unknown,1,unpref
0,524,0,7,3,12220,self-employed,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,415,237,4,1,-356,unemployed,married,unknown,no,yes,no,cellular,may,failure,1,unpref
0,4,0,8,1,-140,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,153,0,15,6,1300,technician,single,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,84,0,3,4,140,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,59,1,3,4,-303,services,single,tertiary,no,yes,no,cellular,may,unknown,1,unpref
1,261,239,11,2,2924,admin.,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,599,0,2,4,-1015,self-employed,single,tertiary,no,yes,no,cellular,jun,unknown,unpriv,yes
1,184,206,27,1,3716,management,divorced,tertiary,no,no,no,cellular,apr,failure,1,unpref
0,51,0,18,1,-1727,unemployed,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,330,0,12,3,2574,retired,single,secondary,no,yes,no,unknown,may,unknown,unpriv,unpref
1,138,268,15,1,-407,technician,single,tertiary,no,yes,no,cellular,apr,failure,1,unpref
0,227,0,26,2,308,blue-collar,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,107,0,19,2,-611,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,3,0,28,4,-608,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
8,108,136,17,1,-1106,blue-collar,married,secondary,no,yes,no,cellular,nov,other,1,unpref
6,271,339,18,1,641,management,married,secondary,no,yes,no,cellular,apr,success,1,unpref
0,244,6,28,1,2866,entrepreneur,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,60,1,8,1,5834,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,89,0,8,2,1283,management,married,primary,no,no,yes,telephone,aug,unknown,unpriv,unpref
0,2,0,22,1,-216,unknown,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,174,3,7,2,-233,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,126,0,23,1,-920,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,380,0,19,1,81,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
0,224,0,23,1,2592,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,283,76,1,2,-1936,unemployed,married,secondary,no,no,no,cellular,feb,success,1,unpref
0,186,0,28,1,-928,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,109,0,8,1,418,services,single,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,171,13,17,2,2594,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,118,0,16,2,3214,technician,single,secondary,no,yes,yes,cellular,jul,unknown,unpriv,unpref
0,22,0,11,1,502,entrepreneur,single,primary,no,yes,no,unknown,may,unknown,1,unpref
1,110,375,12,1,1290,blue-collar,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,65,0,17,1,-1918,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,249,0,14,2,1912,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,251,0,18,3,-3179,blue-collar,divorced,secondary,no,yes,no,unknown,jul,unknown,1,unpref
0,35,0,23,1,-142,management,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
1,39,159,10,1,5746,management,married,tertiary,no,no,no,cellular,oct,success,1,unpref
0,166,0,19,3,662,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,438,0,11,1,489,services,married,unknown,no,no,yes,cellular,apr,unknown,1,unpref
12,369,287,22,1,5004,admin.,divorced,tertiary,no,yes,no,cellular,jan,failure,1,unpref
0,814,1,6,1,3244,admin.,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
0,455,0,14,2,9800,management,single,tertiary,no,no,yes,unknown,jun,unknown,1,unpref
2,202,372,15,1,-1191,admin.,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,1264,0,9,2,5091,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,38,0,8,3,283,services,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,129,0,27,1,-388,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,868,0,4,2,-258,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,1,yes
0,72,20,15,1,3130,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,32,0,6,3,-906,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,316,0,25,1,-1180,services,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,32,0,24,2,1418,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,0,0,30,4,574,blue-collar,married,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,56,0,28,1,1944,student,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
0,54,4,2,1,-1774,admin.,married,tertiary,no,no,no,telephone,sep,unknown,1,unpref
0,253,0,12,1,-59,blue-collar,divorced,unknown,no,yes,no,unknown,may,unknown,1,yes
0,113,0,6,6,6417,unemployed,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,101,0,9,2,2151,services,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
2,292,40,11,1,2134,management,married,tertiary,no,no,no,cellular,feb,success,1,yes
0,172,0,2,1,792,unemployed,married,secondary,no,no,no,cellular,may,unknown,1,unpref
3,118,361,20,1,2042,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,79,0,23,1,1259,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,1,0,26,1,5692,management,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,272,0,28,5,3950,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,91,0,29,1,-2619,blue-collar,single,unknown,yes,yes,no,unknown,may,unknown,1,unpref
0,411,0,3,7,6225,management,single,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,31,0,14,1,4125,management,married,tertiary,no,no,yes,unknown,nov,unknown,1,unpref
0,51,0,15,1,1650,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,232,0,26,2,-23,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,386,0,21,2,206,unemployed,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,329,0,18,10,4545,management,married,tertiary,no,no,no,cellular,nov,other,1,unpref
0,408,0,12,1,1711,services,divorced,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,124,152,25,1,-1373,management,married,tertiary,no,no,no,cellular,mar,success,1,unpref
0,481,0,24,1,3825,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,89,0,19,1,-3235,management,divorced,tertiary,yes,yes,no,cellular,nov,unknown,1,unpref
0,292,2,9,2,-359,self-employed,married,secondary,yes,yes,no,cellular,may,unknown,1,unpref
0,517,0,18,1,-219,management,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
0,106,0,5,1,65,technician,single,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,209,275,10,1,-256,blue-collar,divorced,primary,no,yes,yes,cellular,may,other,1,unpref
0,185,0,28,10,3518,management,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,50,2,14,1,-1935,retired,divorced,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,245,0,29,1,2162,technician,single,secondary,no,yes,no,cellular,apr,unknown,1,yes
0,76,5,15,1,7462,technician,single,secondary,no,no,no,cellular,nov,unknown,unpriv,unpref
0,377,0,2,1,-419,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,134,0,9,1,282,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1,70,329,20,1,2768,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
0,230,0,17,1,-1318,self-employed,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,158,11,13,1,3391,technician,single,secondary,no,yes,no,telephone,may,unknown,1,unpref
0,59,0,11,3,2701,services,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,1070,0,9,1,1933,blue-collar,married,secondary,no,no,no,cellular,may,unknown,1,yes
0,91,28,3,1,-325,technician,single,tertiary,no,no,yes,cellular,feb,unknown,1,unpref
0,328,0,16,1,1620,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,70,0,25,5,2078,management,married,secondary,no,yes,yes,unknown,jul,unknown,1,unpref
0,260,0,8,2,-538,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,159,0,26,1,2270,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,460,0,8,9,-232,services,married,tertiary,no,no,no,cellular,nov,unknown,1,unpref
0,51,342,25,1,1214,admin.,single,secondary,no,no,no,cellular,jan,failure,1,unpref
7,166,160,20,1,930,services,divorced,secondary,no,no,no,cellular,apr,failure,1,unpref
7,221,269,13,2,2425,technician,divorced,tertiary,no,yes,no,cellular,sep,other,1,unpref
0,322,0,5,2,1983,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,146,0,7,3,945,technician,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,113,0,28,4,1427,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,458,0,14,1,1186,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,250,2,8,1,4360,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,305,0,15,3,985,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,116,0,4,1,2260,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,56,157,22,2,6191,technician,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,137,2,18,1,1428,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,415,6,15,2,2131,management,single,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
0,466,6,6,4,4290,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,316,2,9,2,1464,technician,single,secondary,no,yes,no,cellular,may,unknown,unpriv,unpref
0,178,0,15,1,-1749,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
0,267,1,25,4,2105,management,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,190,0,19,1,567,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
2,53,83,20,2,735,technician,married,secondary,no,yes,no,cellular,nov,other,1,unpref
0,160,8,12,1,-1554,technician,married,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
0,241,1,26,1,372,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,yes
0,387,0,22,1,343,admin.,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,0,0,21,1,-545,blue-collar,married,secondary,no,no,no,unknown,may,unknown,1,yes
0,58,0,21,1,-1302,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,191,66,12,3,-1218,management,divorced,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,287,0,25,2,2603,technician,married,secondary,no,no,no,cellular,nov,unknown,1,yes
2,94,196,2,2,5791,blue-collar,divorced,secondary,no,no,no,cellular,jul,success,1,yes
1,729,65,23,1,5157,retired,divorced,secondary,no,no,no,telephone,nov,success,unpriv,yes
2,76,459,27,1,197,management,married,tertiary,no,no,no,cellular,jul,success,1,unpref
0,87,0,25,5,356,management,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,180,0,19,7,-679,blue-collar,married,unknown,no,no,no,unknown,jun,unknown,1,unpref
0,155,0,27,1,1431,management,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
0,173,0,24,4,-127,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,326,0,4,1,3024,technician,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,250,0,10,1,816,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
0,106,0,11,1,-791,technician,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,219,11,19,3,1684,retired,single,primary,no,yes,yes,cellular,feb,unknown,1,unpref
0,163,2,16,1,-3594,services,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,221,0,24,4,1148,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,493,7,14,1,916,unemployed,single,secondary,no,yes,no,unknown,may,unknown,1,yes
0,106,2,23,1,248,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
4,88,219,17,1,3016,retired,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,609,0,3,1,-393,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
2,721,164,17,1,3765,management,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,337,0,11,2,2488,retired,married,primary,no,yes,no,unknown,jul,unknown,unpriv,unpref
0,192,1,4,1,4902,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,145,0,22,1,1511,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
6,88,146,17,1,-2683,student,married,secondary,no,yes,yes,cellular,nov,failure,1,unpref
0,369,0,3,1,2707,admin.,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,49,0,26,2,2648,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,24,1,4,2,2268,management,married,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,203,0,21,1,4269,retired,married,tertiary,no,yes,no,unknown,may,unknown,unpriv,unpref
0,280,0,17,1,-7467,unemployed,single,primary,no,no,no,cellular,jul,unknown,1,unpref
0,299,0,3,1,-164,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,60,286,18,1,-1463,blue-collar,single,secondary,no,yes,no,telephone,apr,failure,1,yes
0,472,0,8,1,944,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
1,141,319,15,1,-4774,entrepreneur,single,secondary,no,yes,no,cellular,may,failure,1,unpref
1,94,252,21,1,2553,technician,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,94,0,11,1,-812,services,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,158,1,9,1,28,admin.,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
1,1621,303,10,3,2700,blue-collar,married,secondary,no,no,no,cellular,may,failure,1,unpref
0,284,0,5,1,2848,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
0,88,327,4,2,-835,blue-collar,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,125,0,17,1,-2952,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,152,0,24,16,-693,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,324,0,7,1,1012,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,473,0,25,1,6581,entrepreneur,married,tertiary,no,no,no,cellular,mar,unknown,1,yes
0,226,0,13,1,4068,admin.,divorced,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
0,45,0,25,1,2380,admin.,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,156,0,28,2,2298,blue-collar,married,unknown,no,no,no,unknown,jul,unknown,1,unpref
1,217,303,11,1,1319,services,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
0,538,0,19,1,588,retired,single,primary,no,no,no,cellular,sep,unknown,1,unpref
0,1306,0,6,1,-77,technician,single,tertiary,no,no,no,cellular,mar,unknown,unpriv,yes
0,301,0,29,21,1067,services,divorced,secondary,no,yes,yes,unknown,jun,unknown,1,unpref
0,578,0,24,3,-19,services,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
0,261,0,15,1,-357,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,yes
0,579,2,19,3,-714,blue-collar,divorced,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,321,0,16,2,502,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,120,0,21,1,1185,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,104,0,26,1,427,management,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,67,1,30,5,299,entrepreneur,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,370,0,2,1,2826,management,divorced,tertiary,no,yes,no,cellular,feb,unknown,1,unpref
0,526,0,9,1,-3,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,10,0,10,1,1821,technician,single,unknown,no,no,no,unknown,aug,unknown,1,unpref
0,787,0,5,2,-213,management,single,secondary,no,no,no,unknown,jun,unknown,1,yes
0,452,0,2,1,5886,management,divorced,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,282,0,16,1,3003,services,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,14,17,11,1,19881,unemployed,single,secondary,no,no,no,cellular,may,failure,unpriv,yes
0,198,3,14,1,-604,technician,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,23,0,21,1,-427,self-employed,divorced,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,460,0,12,1,1889,admin.,single,tertiary,no,no,no,cellular,nov,unknown,1,yes
0,148,0,9,1,1999,management,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,681,0,30,1,1363,admin.,divorced,secondary,no,no,no,cellular,jan,unknown,1,unpref
0,266,0,20,1,1285,technician,married,secondary,no,no,yes,cellular,nov,unknown,1,unpref
3,129,167,21,1,-2038,management,married,secondary,no,yes,no,cellular,apr,success,1,unpref
0,113,0,17,2,-349,technician,single,primary,no,no,no,cellular,aug,unknown,1,unpref
0,324,0,9,2,2657,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
2,85,374,3,1,-972,management,single,tertiary,no,no,no,cellular,nov,failure,1,unpref
0,291,0,11,1,3814,admin.,married,secondary,no,no,no,unknown,may,unknown,1,unpref
3,286,360,10,1,482,services,married,tertiary,no,yes,yes,cellular,apr,failure,unpriv,unpref
0,42,0,4,1,2448,blue-collar,divorced,primary,no,yes,yes,cellular,jul,unknown,1,unpref
0,59,114,21,1,1547,retired,single,tertiary,no,no,no,telephone,apr,success,1,yes
0,325,0,8,1,3912,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,78,0,10,1,1570,management,divorced,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
