balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
-1283,11,134,1,226,1,technician,single,secondary,no,yes,yes,cellular,may,failure,1,unpref
-226,13,303,1,0,0,blue-collar,divorced,unknown,no,yes,no,unknown,may,unknown,1,yes
10052,18,240,1,95,8,retired,married,tertiary,no,no,no,cellular,oct,success,unpriv,yes
8075,11,341,2,35,0,technician,single,secondary,no,yes,no,cellular,feb,failure,1,unpref
-354,27,108,4,1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
5643,19,359,8,1,0,management,single,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
4408,9,51,9,0,0,management,married,tertiary,no,no,no,cellular,apr,unknown,1,unpref
3266,16,539,1,3,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
1767,11,250,2,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
994,25,52,1,0,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
6870,13,4,1,79,0,retired,divorced,tertiary,no,no,no,telephone,nov,success,unpriv,unpref
467,11,236,1,0,0,blue-collar,married,primary,no,yes,no,telephone,nov,unknown,1,unpref
4972,13,700,2,0,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,1,unpref
153,26,265,5,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-199,19,249,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-1634,29,233,1,141,1,admin.,single,tertiary,no,no,no,cellular,jan,success,1,unpref
676,5,700,2,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
190,30,365,2,0,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1192,3,409,1,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,yes
1037,27,100,3,0,0,retired,single,primary,no,no,no,telephone,nov,unknown,1,yes
4805,19,340,1,211,1,technician,single,secondary,no,yes,no,cellular,nov,failure,1,yes
2971,9,88,1,0,0,entrepreneur,married,secondary,no,yes,no,cellular,feb,unknown,1,yes
2162,9,226,2,0,0,blue-collar,married,primary,no,yes,yes,unknown,feb,unknown,1,unpref
15808,20,1,1,0,0,retired,married,secondary,no,no,no,cellular,jan,unknown,1,unpref
1853,8,208,1,81,2,technician,married,secondary,no,yes,no,cellular,aug,failure,1,unpref
-1643,8,32,1,0,0,entrepreneur,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
5334,24,1043,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
7564,12,257,1,247,1,management,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
8822,15,68,1,0,0,student,single,secondary,no,no,no,telephone,may,unknown,1,unpref
2049,11,112,1,0,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
940,23,86,5,0,0,technician,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
-419,7,118,1,0,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
5156,21,233,1,244,9,admin.,divorced,tertiary,no,yes,no,cellular,jan,success,1,unpref
814,21,97,1,78,0,management,single,tertiary,no,no,yes,cellular,nov,failure,1,unpref
2067,13,82,1,192,0,blue-collar,single,primary,no,yes,yes,cellular,may,failure,1,unpref
12207,9,55,2,0,0,self-employed,married,tertiary,no,yes,yes,cellular,may,unknown,unpriv,unpref
997,14,66,2,370,2,blue-collar,married,secondary,no,yes,no,telephone,may,failure,1,unpref
1593,22,29,2,301,19,management,single,tertiary,no,yes,no,cellular,apr,failure,1,unpref
305,11,376,1,197,1,blue-collar,single,unknown,no,yes,yes,cellular,may,failure,1,unpref
-1327,30,252,5,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1957,30,73,5,0,0,management,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1267,10,310,1,102,2,technician,married,secondary,no,yes,no,cellular,may,failure,1,unpref
-4912,12,27,1,178,0,admin.,married,secondary,no,yes,no,cellular,feb,other,unpriv,unpref
-2023,29,38,6,4,0,technician,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
5988,11,302,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
5082,6,392,1,0,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-614,21,244,3,199,2,retired,married,primary,no,no,no,telephone,nov,failure,1,yes
-2987,12,205,2,0,0,retired,married,primary,no,no,no,telephone,jul,unknown,unpriv,yes
1852,12,221,5,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,unpriv,unpref
-792,5,230,1,0,0,management,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
2616,15,400,1,0,0,housemaid,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
-812,28,382,3,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-2246,7,73,1,0,0,admin.,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
-41,18,259,1,206,10,blue-collar,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
1244,21,229,3,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
10862,28,347,4,0,0,student,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
3370,18,758,1,0,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
1335,7,108,2,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1212,2,200,1,0,0,management,single,tertiary,no,no,yes,cellular,feb,unknown,1,unpref
2310,29,378,5,1,0,management,single,secondary,no,yes,no,telephone,jan,unknown,1,yes
-3462,25,195,9,4,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
1529,9,659,1,65,3,self-employed,married,tertiary,no,no,no,cellular,apr,other,1,unpref
2591,4,80,2,0,0,technician,single,tertiary,no,yes,no,cellular,sep,unknown,1,unpref
-3,7,209,1,0,0,unemployed,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-6953,12,1,1,0,0,retired,married,primary,no,no,no,cellular,may,unknown,1,unpref
1027,17,105,1,0,0,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
102,7,387,1,0,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
-2653,1,240,1,0,0,retired,married,primary,no,no,no,cellular,jun,unknown,1,unpref
1209,14,1229,1,3,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
2114,28,102,1,0,0,blue-collar,single,tertiary,no,no,no,cellular,jul,unknown,1,unpref
2499,22,722,2,0,0,housemaid,married,primary,no,yes,yes,telephone,jul,unknown,1,unpref
-2764,17,13,1,0,0,student,single,secondary,no,no,no,cellular,jan,unknown,1,unpref
-2294,20,58,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,other,unpriv,unpref
2289,16,241,3,0,0,entrepreneur,married,primary,no,no,no,cellular,aug,unknown,1,unpref
988,19,144,1,0,0,blue-collar,single,primary,no,no,no,cellular,apr,unknown,1,unpref
1475,12,203,1,0,0,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2688,23,478,4,231,6,retired,married,tertiary,no,yes,no,cellular,apr,failure,1,unpref
3629,16,210,2,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
-1916,5,165,3,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1277,13,161,1,8,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
-216,18,31,1,0,0,blue-collar,divorced,primary,no,no,no,cellular,may,unknown,1,unpref
4502,17,428,1,1,0,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,yes
1711,22,230,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
5586,14,543,5,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,yes
-350,27,120,15,0,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,1,unpref
548,15,88,3,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
1673,9,454,1,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-2094,3,216,3,4,0,technician,married,secondary,no,yes,no,cellular,feb,unknown,1,unpref
-971,2,109,1,167,5,technician,single,secondary,no,no,no,cellular,feb,other,1,unpref
4956,18,255,3,0,0,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
5993,10,233,1,217,0,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
1235,15,208,3,0,0,services,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
1415,20,41,1,311,2,technician,married,secondary,no,yes,yes,cellular,may,failure,1,unpref
-3612,21,541,9,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,1,unpref
-1841,20,274,2,5,0,services,single,secondary,no,no,no,unknown,may,unknown,1,yes
610,22,17,9,0,0,blue-collar,married,unknown,no,no,no,telephone,aug,unknown,1,unpref
462,12,156,9,188,4,management,divorced,secondary,no,yes,no,telephone,may,success,1,unpref
-870,16,210,2,194,1,admin.,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
1672,9,75,1,0,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
1754,21,140,1,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1801,24,614,4,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,1,unpref
1073,15,367,1,0,0,management,married,tertiary,no,no,no,unknown,may,unknown,1,unpref
370,19,108,1,0,0,blue-collar,single,secondary,no,no,no,cellular,apr,unknown,1,unpref
3087,1,208,1,0,0,admin.,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
2063,17,297,1,0,0,unemployed,married,secondary,no,no,no,telephone,nov,unknown,1,unpref
4879,20,125,5,0,0,technician,single,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
101,27,147,6,0,0,retired,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
-745,5,369,4,0,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
6140,30,218,2,0,0,blue-collar,single,secondary,no,yes,yes,telephone,jan,unknown,unpriv,unpref
347,11,168,1,273,1,technician,single,secondary,no,yes,no,cellular,may,failure,1,unpref
2441,10,267,2,238,1,blue-collar,divorced,primary,no,yes,no,cellular,may,other,1,unpref
1500,12,289,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
-2238,17,347,1,0,0,retired,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
1428,7,169,2,0,0,admin.,single,primary,no,yes,no,unknown,may,unknown,1,unpref
4935,20,226,5,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
-1086,6,276,2,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-5857,9,27,1,0,0,blue-collar,divorced,unknown,no,no,no,cellular,oct,unknown,unpriv,unpref
-2384,2,18,1,213,5,blue-collar,divorced,secondary,no,no,no,cellular,sep,other,1,unpref
1446,11,113,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
525,28,319,2,3,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1232,24,624,2,0,0,blue-collar,single,primary,no,yes,no,telephone,jul,unknown,1,unpref
-2276,13,83,2,0,0,self-employed,married,primary,no,yes,yes,unknown,may,unknown,1,unpref
2906,5,775,3,88,1,management,married,tertiary,no,no,no,cellular,may,failure,1,unpref
-470,2,321,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
-809,3,176,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-423,24,358,1,14,0,services,divorced,unknown,no,no,no,cellular,aug,failure,1,unpref
1486,21,217,2,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-2836,17,97,2,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,1,unpref
-2396,29,38,3,0,0,unemployed,married,primary,no,no,no,cellular,jul,unknown,1,unpref
2543,12,648,1,148,1,blue-collar,single,secondary,no,no,no,cellular,feb,success,1,yes
1290,28,36,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
974,5,130,3,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
-5581,3,110,6,0,0,management,single,tertiary,yes,yes,no,unknown,jun,unknown,1,unpref
-2654,27,278,2,2,0,management,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
-3485,6,145,13,297,0,services,married,secondary,no,yes,no,cellular,may,failure,1,unpref
80,3,256,3,0,0,blue-collar,single,secondary,no,yes,no,unknown,jul,unknown,1,unpref
7315,11,113,1,0,0,student,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-2195,2,341,1,0,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
834,5,104,1,0,0,blue-collar,single,secondary,no,no,no,cellular,may,unknown,unpriv,unpref
-630,12,279,1,0,0,unemployed,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-1482,20,129,1,123,0,management,married,secondary,no,no,no,cellular,aug,success,1,yes
1395,3,220,1,0,0,management,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
-613,3,42,1,269,0,technician,single,secondary,no,no,no,telephone,nov,failure,1,unpref
2788,11,410,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
7948,18,366,1,0,0,admin.,single,secondary,no,no,no,cellular,nov,unknown,1,yes
-1807,25,148,1,0,0,management,single,tertiary,no,no,no,telephone,apr,unknown,1,unpref
-592,4,70,1,328,0,blue-collar,married,primary,no,yes,no,cellular,may,failure,1,unpref
1853,8,170,1,370,1,management,single,secondary,no,yes,no,cellular,may,other,1,unpref
2195,8,369,2,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
-1650,30,29,21,0,0,technician,single,secondary,no,no,yes,telephone,jul,unknown,1,unpref
-3913,23,139,1,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
3668,19,94,1,0,0,services,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
84,5,716,1,39,3,services,married,unknown,no,no,no,cellular,aug,failure,1,yes
1042,5,120,1,0,0,technician,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1222,7,49,1,257,16,admin.,single,secondary,no,yes,no,cellular,feb,failure,1,unpref
1088,14,411,1,0,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,1,unpref
1355,21,332,1,263,6,housemaid,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
-1350,15,245,1,0,0,management,single,unknown,no,no,no,unknown,may,unknown,1,unpref
-3178,18,79,1,3,0,admin.,divorced,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1367,26,35,1,0,0,management,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
1738,19,260,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
1323,18,388,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
-437,7,236,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-3845,5,384,1,0,0,management,single,tertiary,no,no,yes,cellular,jul,unknown,1,unpref
2870,9,473,1,8,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-3001,17,326,1,198,5,entrepreneur,married,tertiary,no,no,yes,unknown,may,failure,1,unpref
-1085,11,345,1,0,0,management,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
3875,21,337,1,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,1,unpref
-247,29,342,15,0,0,management,single,tertiary,no,no,no,cellular,may,unknown,unpriv,unpref
-2607,19,105,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
1073,10,92,3,0,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,1,unpref
3733,18,200,3,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
3482,19,133,4,333,1,services,married,secondary,no,yes,no,cellular,dec,failure,1,unpref
674,25,164,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
619,21,499,1,0,0,housemaid,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
3346,15,364,1,0,0,management,single,tertiary,no,yes,yes,cellular,jul,unknown,1,yes
3882,18,119,1,182,1,blue-collar,married,primary,no,yes,no,cellular,nov,failure,1,unpref
3312,7,519,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
911,11,216,1,0,0,services,single,secondary,no,no,no,unknown,jun,unknown,1,unpref
-432,29,72,3,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,1,unpref
-3303,16,184,4,4,0,technician,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
3369,14,36,1,219,0,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,1,unpref
-743,20,120,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-1247,18,787,1,0,0,blue-collar,married,unknown,no,no,no,cellular,jul,unknown,1,yes
-1028,11,143,1,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,1,unpref
-459,19,31,2,203,3,management,single,tertiary,no,yes,no,cellular,nov,failure,1,unpref
2164,25,98,1,0,0,admin.,divorced,secondary,no,yes,no,cellular,apr,unknown,1,unpref
-549,2,52,1,0,0,management,married,tertiary,no,no,no,cellular,feb,unknown,1,unpref
-1322,18,46,1,0,0,retired,married,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
5509,12,324,1,0,0,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
-1027,5,452,2,1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
2452,4,386,1,218,2,management,married,tertiary,no,yes,yes,cellular,may,failure,1,unpref
5490,12,446,2,0,0,technician,married,secondary,no,no,no,telephone,may,unknown,1,unpref
3677,28,464,8,0,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,1,yes
1341,8,36,3,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
-3086,29,306,1,0,0,management,married,primary,no,no,no,unknown,may,unknown,1,unpref
1341,22,13,1,137,2,admin.,married,secondary,no,no,no,cellular,nov,failure,1,unpref
8407,5,341,1,2,0,retired,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
3551,10,956,1,24,0,admin.,married,primary,no,yes,no,unknown,may,unknown,1,unpref
2412,4,143,1,171,3,management,married,tertiary,no,yes,yes,cellular,may,success,1,yes
-56,20,398,1,5,0,services,single,primary,no,yes,no,cellular,nov,unknown,1,unpref
2440,16,81,1,1,0,admin.,married,tertiary,no,yes,yes,cellular,nov,unknown,1,unpref
152,17,346,3,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1187,25,58,2,32,0,technician,single,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
-1413,26,178,2,0,0,admin.,single,secondary,no,no,no,cellular,jan,unknown,1,unpref
8396,22,150,2,0,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
1344,17,89,2,0,0,blue-collar,divorced,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
-176,7,121,1,0,0,admin.,divorced,tertiary,no,yes,no,unknown,may,unknown,1,unpref
-1231,24,219,2,0,0,blue-collar,single,primary,no,yes,no,cellular,jul,unknown,1,unpref
-2721,6,40,1,0,0,management,single,tertiary,yes,no,no,unknown,jun,unknown,1,unpref
4659,17,355,1,0,0,management,married,primary,no,yes,no,unknown,may,unknown,1,unpref
-2242,12,544,1,0,0,technician,married,secondary,no,no,yes,cellular,may,unknown,1,unpref
2307,11,233,1,0,0,blue-collar,married,unknown,no,no,no,cellular,may,unknown,1,unpref
781,25,281,2,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
1584,21,830,2,0,0,blue-collar,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
526,20,32,6,146,0,unemployed,single,secondary,no,yes,no,cellular,nov,other,1,unpref
2607,16,126,1,0,0,management,divorced,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
-359,10,85,1,0,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
296,14,264,2,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
3440,20,101,1,0,0,admin.,single,secondary,no,no,no,cellular,aug,unknown,1,unpref
2865,21,70,1,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,unpriv,unpref
1755,23,175,5,0,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,1,unpref
-97,30,64,2,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
1944,10,139,1,0,0,blue-collar,married,primary,no,yes,no,cellular,aug,unknown,1,unpref
-1704,22,213,4,0,0,blue-collar,single,secondary,no,no,no,cellular,jun,unknown,1,yes
961,28,960,1,0,0,technician,single,secondary,no,no,no,unknown,jun,unknown,1,yes
555,20,422,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
982,27,545,7,1,0,services,married,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
1067,23,281,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
