,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
299,1797,1,34,0,-1,0,unemployed,divorced,secondary,no,yes,no,unknown,feb,unknown,0,no
300,1161,10,118,0,338,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
301,27,7,37,0,-1,0,retired,married,primary,no,no,no,unknown,jul,unknown,0,no
302,1339,6,108,3,-1,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,0,no
303,8147,18,146,0,207,1,management,married,tertiary,no,yes,no,cellular,apr,success,0,no
304,755,18,91,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,jun,unknown,0,no
305,444,19,34,2,-1,0,admin.,single,secondary,no,no,no,cellular,nov,unknown,0,no
306,187,29,532,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
307,661,18,554,1,0,0,retired,single,primary,no,no,yes,cellular,apr,unknown,0,yes
308,2747,4,127,2,-1,0,admin.,married,unknown,no,yes,no,unknown,feb,unknown,0,no
309,573,20,183,2,-1,0,blue-collar,single,secondary,no,no,no,cellular,aug,unknown,0,no
310,302,14,948,0,-1,0,retired,divorced,tertiary,no,no,no,telephone,dec,unknown,0,yes
311,395,2,175,1,-1,0,management,married,tertiary,no,no,no,cellular,oct,unknown,0,no
312,378,21,131,5,0,0,blue-collar,single,primary,no,no,yes,cellular,sep,unknown,0,no
313,301,19,177,1,-1,0,unknown,married,unknown,no,yes,no,cellular,may,unknown,0,no
314,198,27,407,6,-1,0,blue-collar,single,secondary,no,yes,no,unknown,feb,unknown,0,no
315,-170,3,16,0,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
316,329,15,41,1,181,1,management,single,tertiary,no,yes,no,cellular,jun,failure,0,no
317,-311,28,79,6,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,0,no
318,573,20,215,2,-1,0,entrepreneur,married,tertiary,no,no,no,cellular,jul,unknown,0,no
319,50,21,315,6,0,0,management,married,primary,no,yes,no,telephone,nov,unknown,0,no
320,2356,16,991,1,0,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,yes
321,149,27,25,16,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
322,978,27,107,1,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
323,1570,30,376,1,-1,0,management,single,secondary,no,yes,yes,unknown,may,unknown,0,no
324,997,16,282,2,-1,0,retired,single,secondary,no,no,no,cellular,oct,unknown,0,yes
325,1787,14,215,2,-1,0,housemaid,married,tertiary,no,yes,yes,cellular,jul,unknown,0,no
326,4332,29,268,1,193,3,management,married,unknown,no,yes,no,cellular,jul,success,0,yes
327,303,28,250,1,751,3,self-employed,single,secondary,no,no,yes,cellular,jan,failure,0,no
328,1136,12,530,2,-1,0,admin.,married,secondary,no,yes,yes,cellular,may,unknown,0,no
329,185,21,108,2,0,0,housemaid,married,secondary,no,no,no,cellular,aug,unknown,0,no
330,179,26,889,1,193,3,management,married,tertiary,no,no,no,cellular,feb,failure,0,yes
331,249,10,209,1,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,0,no
332,959,5,83,0,-1,0,services,married,primary,no,yes,no,unknown,jun,unknown,0,no
333,1665,19,421,0,0,0,services,married,secondary,no,no,no,unknown,may,unknown,0,no
334,491,14,153,4,-1,0,retired,single,tertiary,no,yes,yes,cellular,aug,unknown,0,no
335,347,15,940,3,-1,0,management,married,tertiary,no,no,no,cellular,feb,unknown,0,yes
336,44,27,265,0,0,0,management,single,tertiary,no,no,no,cellular,dec,unknown,0,no
337,986,4,136,1,-1,0,blue-collar,married,primary,no,yes,no,cellular,oct,unknown,0,no
338,-44,13,311,1,-1,0,technician,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
339,211,30,94,1,-1,0,unknown,married,secondary,no,yes,no,cellular,jul,unknown,0,no
340,788,19,198,2,-1,0,services,divorced,tertiary,no,no,no,cellular,jul,unknown,0,no
341,134,26,174,1,104,3,technician,married,secondary,no,no,no,cellular,aug,failure,0,no
342,132,18,125,1,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
343,2991,18,49,2,-1,0,blue-collar,divorced,secondary,no,yes,no,cellular,apr,unknown,0,yes
344,134,18,149,0,0,0,technician,married,primary,no,yes,no,cellular,may,unknown,0,no
345,44,30,126,2,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
346,411,28,600,1,-1,0,admin.,married,secondary,no,yes,yes,unknown,jan,unknown,0,no
347,-43,6,136,0,-1,0,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,0,no
348,121,6,121,1,-1,0,technician,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
349,76,20,97,5,0,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0,no
350,423,20,378,4,-1,0,entrepreneur,single,secondary,no,no,no,cellular,apr,unknown,0,no
351,90,2,137,3,0,0,management,married,tertiary,no,no,no,cellular,may,unknown,0,no
352,288,9,1276,3,0,0,admin.,single,secondary,yes,yes,no,unknown,jun,unknown,0,no
353,201,20,95,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,0,no
354,350,28,223,0,0,0,entrepreneur,single,secondary,no,no,no,cellular,jan,unknown,0,no
355,-112,1,46,3,0,0,blue-collar,married,primary,no,no,no,unknown,feb,unknown,0,no
356,192,9,374,5,-1,0,services,married,secondary,no,yes,no,unknown,jun,unknown,0,no
357,-18,30,107,3,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
358,133,18,36,3,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
359,140,18,84,0,-1,0,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,0,no
360,5391,26,155,0,109,2,technician,single,secondary,no,no,no,cellular,feb,failure,0,no
361,114,26,55,0,0,0,technician,married,secondary,no,no,no,cellular,jan,unknown,0,no
362,334,2,277,3,0,0,self-employed,single,tertiary,no,no,no,cellular,aug,unknown,0,no
363,-30,5,159,0,-1,0,management,single,tertiary,no,no,no,cellular,dec,unknown,0,no
364,1303,3,492,1,-1,0,admin.,married,secondary,no,no,yes,cellular,feb,unknown,0,no
365,42,17,48,3,-1,0,entrepreneur,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
366,401,20,41,2,-1,0,entrepreneur,married,tertiary,no,no,no,cellular,nov,unknown,0,no
367,1496,19,77,1,0,0,blue-collar,married,secondary,no,no,yes,unknown,may,unknown,0,no
368,447,11,115,2,-1,0,management,married,tertiary,no,no,no,cellular,may,unknown,0,yes
369,10,15,88,5,0,0,entrepreneur,married,secondary,no,no,no,telephone,jul,unknown,0,no
370,2325,20,319,2,-1,0,management,single,secondary,no,yes,yes,unknown,nov,unknown,0,no
371,424,5,272,2,-1,0,management,single,unknown,no,no,yes,cellular,may,unknown,0,no
372,-21,14,21,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
373,1306,18,227,1,0,0,management,single,unknown,no,yes,yes,cellular,nov,unknown,0,no
374,185,27,184,0,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
375,12693,31,135,5,0,0,entrepreneur,divorced,unknown,no,yes,no,telephone,jul,unknown,0,no
376,1237,17,90,0,-1,0,retired,married,primary,no,yes,yes,cellular,jul,unknown,0,no
377,230,2,230,1,104,3,blue-collar,married,secondary,no,no,no,cellular,dec,other,0,yes
378,4780,18,112,0,0,0,self-employed,divorced,tertiary,no,no,no,cellular,nov,unknown,0,no
379,27,7,126,0,-1,0,technician,married,secondary,no,yes,yes,cellular,aug,unknown,0,no
380,-270,16,228,2,0,0,services,single,tertiary,no,yes,no,cellular,may,unknown,0,no
381,5353,19,139,6,-1,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
382,214,19,306,2,31,3,admin.,divorced,tertiary,no,no,no,cellular,apr,other,0,no
383,3,30,1119,0,0,0,technician,married,primary,no,yes,no,unknown,may,unknown,0,yes
384,79,20,59,3,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
385,205,30,93,6,-1,0,self-employed,married,primary,no,yes,no,cellular,jul,unknown,0,no
386,3599,2,243,0,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
387,1231,30,296,2,0,0,technician,married,tertiary,no,no,no,cellular,apr,unknown,0,yes
388,4118,18,79,1,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
389,486,5,1073,0,-1,0,technician,divorced,tertiary,no,yes,no,unknown,may,unknown,0,yes
390,16821,15,1141,1,-1,0,blue-collar,married,primary,no,no,no,cellular,apr,unknown,0,no
391,-279,14,210,5,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
392,230,3,35,1,0,0,blue-collar,married,unknown,no,yes,no,unknown,jun,unknown,0,no
393,156,19,193,6,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,0,no
394,201,13,155,3,0,0,blue-collar,married,secondary,no,no,no,cellular,apr,unknown,0,no
395,2035,19,270,1,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
396,169,6,151,1,0,0,unemployed,divorced,secondary,no,yes,yes,unknown,may,unknown,0,no
397,371,29,1002,0,-1,0,technician,divorced,secondary,no,yes,no,cellular,jul,unknown,0,yes
398,530,12,331,0,0,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
399,194,17,93,2,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
400,-251,26,45,2,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
401,62,8,141,4,-1,0,technician,single,tertiary,no,no,no,cellular,jul,unknown,0,no
402,6791,30,133,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
403,795,15,37,0,264,1,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
404,5852,14,99,3,-1,0,technician,married,secondary,no,no,no,cellular,jun,unknown,0,no
405,1125,11,191,3,-1,0,technician,single,secondary,no,yes,no,telephone,jul,unknown,0,no
406,1297,19,275,0,0,0,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
407,127,4,31,4,-1,0,management,married,tertiary,no,no,no,cellular,jun,unknown,0,no
408,1190,5,493,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
409,76,7,172,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
410,125,19,71,1,-1,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,0,no
411,773,30,94,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
412,180,11,270,1,0,0,unemployed,married,secondary,no,no,no,cellular,feb,unknown,0,no
413,257,27,19,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,feb,unknown,0,no
414,6345,11,336,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
415,89,3,196,1,0,0,services,married,secondary,no,yes,yes,cellular,feb,unknown,0,no
416,6811,3,173,3,134,7,services,married,secondary,no,no,no,cellular,feb,other,0,no
417,2399,29,339,1,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
418,146,2,150,6,0,0,technician,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
419,526,6,372,3,0,0,admin.,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
420,1047,5,181,1,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
421,260,20,89,0,-1,0,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,0,no
422,7927,14,878,2,0,0,blue-collar,divorced,tertiary,no,yes,yes,unknown,may,unknown,0,no
423,1266,3,187,0,-1,0,management,divorced,tertiary,no,yes,no,unknown,jun,unknown,0,no
424,296,28,45,1,-1,0,technician,single,tertiary,no,yes,no,telephone,may,unknown,0,no
425,243,10,48,1,0,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
426,5992,16,571,6,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
427,68,1,139,0,-1,0,management,single,secondary,no,no,no,cellular,dec,unknown,0,no
428,862,11,112,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
429,1379,28,57,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
430,5575,19,637,2,154,1,admin.,single,secondary,no,yes,no,cellular,feb,failure,0,no
431,1682,5,119,0,86,1,management,single,tertiary,no,no,no,cellular,dec,success,0,no
432,143,19,1,12,-1,0,self-employed,married,secondary,no,yes,yes,unknown,jun,unknown,0,no
433,964,16,214,0,-1,0,management,single,tertiary,no,no,no,cellular,nov,unknown,0,no
434,5592,13,13,3,353,1,student,married,tertiary,no,yes,no,cellular,may,failure,0,no
435,59,19,259,1,-1,0,admin.,married,primary,no,no,no,unknown,may,unknown,0,no
436,1158,7,31,0,-1,0,technician,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
437,18,27,125,5,-1,0,housemaid,married,tertiary,no,no,no,cellular,jul,unknown,0,no
438,-168,2,104,0,0,0,blue-collar,single,secondary,no,no,yes,unknown,jun,unknown,0,no
439,292,1,138,0,-1,0,technician,divorced,tertiary,no,yes,no,unknown,jun,unknown,0,no
440,-6,20,108,3,-1,0,blue-collar,single,secondary,no,no,no,cellular,nov,unknown,0,no
441,1241,27,465,2,0,0,entrepreneur,married,secondary,no,yes,yes,unknown,may,unknown,0,no
442,243,3,468,1,348,3,entrepreneur,single,secondary,no,yes,no,cellular,feb,failure,0,no
443,629,20,541,1,-1,0,admin.,single,tertiary,no,yes,no,cellular,jan,unknown,0,no
444,551,17,90,0,0,0,admin.,divorced,secondary,yes,yes,no,cellular,jul,unknown,0,no
445,-66,10,159,0,-1,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0,no
446,5350,21,38,0,-1,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
447,936,28,965,1,0,0,unemployed,single,tertiary,no,no,no,unknown,may,unknown,0,yes
448,796,19,6,16,0,0,blue-collar,married,secondary,no,yes,no,cellular,aug,unknown,0,no
449,356,6,294,3,335,3,management,married,secondary,no,yes,no,cellular,may,failure,0,no
450,0,16,228,3,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,0,no
451,586,21,240,1,0,0,unemployed,single,secondary,no,no,no,cellular,aug,unknown,0,no
452,798,20,280,1,0,0,unknown,married,tertiary,no,no,no,cellular,sep,unknown,0,no
453,277,7,301,5,-1,0,management,single,tertiary,no,no,no,unknown,aug,unknown,0,no
454,1094,20,99,3,-1,0,blue-collar,single,unknown,no,yes,no,unknown,jun,unknown,0,no
455,483,2,91,2,24,1,retired,married,secondary,no,yes,no,cellular,mar,success,0,no
456,1562,27,188,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
457,664,20,74,3,0,0,admin.,single,tertiary,no,no,no,cellular,aug,unknown,0,no
458,1806,20,109,1,-1,0,admin.,married,tertiary,no,yes,no,cellular,apr,unknown,0,no
459,5238,18,122,1,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
460,1397,13,296,2,-1,0,technician,single,secondary,no,no,no,cellular,nov,unknown,0,no
461,1502,6,15,9,0,0,services,married,secondary,no,no,no,unknown,jun,unknown,0,no
462,195,14,493,1,-1,0,unemployed,married,primary,no,yes,no,unknown,may,unknown,0,no
463,467,5,1211,15,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
464,2036,5,629,1,0,0,blue-collar,single,unknown,no,no,no,cellular,jun,unknown,0,no
465,1246,17,666,1,0,0,blue-collar,divorced,tertiary,no,yes,no,cellular,nov,unknown,0,yes
466,1557,21,262,3,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
467,2469,3,135,5,-1,0,management,married,secondary,no,yes,no,cellular,feb,unknown,0,no
468,239,19,222,2,-1,0,admin.,single,secondary,no,yes,no,cellular,apr,unknown,0,yes
469,37,27,27,2,-1,0,technician,single,primary,no,no,no,telephone,aug,unknown,0,no
470,300,21,130,1,0,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,0,no
471,307,29,241,1,-1,0,admin.,married,secondary,no,yes,no,cellular,jan,unknown,0,no
472,287,12,383,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
473,221,4,97,1,-1,0,technician,married,secondary,no,yes,no,cellular,feb,unknown,0,no
474,2650,1,52,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
475,7,26,55,0,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
476,431,6,159,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
477,147,3,122,3,-1,0,blue-collar,married,secondary,no,yes,yes,telephone,jul,unknown,0,no
478,472,5,339,2,-1,0,admin.,married,tertiary,no,no,yes,unknown,jun,unknown,0,no
479,618,3,248,0,0,0,technician,married,tertiary,no,yes,yes,unknown,jun,unknown,0,no
480,173,16,74,0,348,1,admin.,married,tertiary,no,yes,no,cellular,may,failure,0,no
481,-60,19,138,1,-1,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,0,no
482,-154,26,269,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
483,423,11,120,2,-1,0,admin.,married,unknown,no,yes,no,unknown,jun,unknown,0,no
484,133,13,103,0,0,0,technician,married,tertiary,no,yes,no,cellular,may,unknown,0,no
485,989,6,34,3,-1,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,0,no
486,2675,1,101,1,0,0,admin.,single,primary,no,yes,no,unknown,jun,unknown,0,no
487,139,2,500,2,0,0,admin.,single,secondary,no,yes,no,cellular,feb,unknown,0,yes
488,-104,28,452,0,-1,0,services,married,secondary,no,yes,yes,unknown,may,unknown,0,no
489,597,29,165,2,-1,0,self-employed,married,tertiary,no,no,no,unknown,may,unknown,0,no
490,-60,15,155,3,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
491,319,6,102,1,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
492,4669,30,34,3,0,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
493,71,27,34,5,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
494,554,5,72,1,0,0,retired,married,tertiary,no,no,no,unknown,jun,unknown,0,no
495,1899,30,267,0,-1,0,services,married,primary,no,no,no,unknown,may,unknown,0,no
496,214,16,201,1,-1,0,self-employed,married,primary,no,yes,no,unknown,jun,unknown,0,no
497,144,1,1226,0,-1,0,self-employed,single,secondary,no,no,no,cellular,feb,unknown,0,no
498,549,6,228,1,319,1,management,married,tertiary,no,yes,no,cellular,may,failure,0,no
499,198,13,12,11,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
500,1022,29,76,2,0,0,admin.,divorced,secondary,no,yes,no,cellular,jan,unknown,0,no
501,3,6,155,1,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
502,2788,29,668,0,0,0,services,married,primary,no,no,no,telephone,jul,unknown,0,yes
503,67,14,125,4,-1,0,housemaid,single,tertiary,no,no,yes,cellular,may,unknown,0,no
504,2148,14,2390,2,-1,0,technician,married,tertiary,no,no,no,cellular,feb,unknown,0,yes
505,331,21,54,2,203,1,admin.,married,primary,no,yes,yes,cellular,sep,other,0,no
506,1154,26,147,1,-1,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,0,no
507,1293,11,96,1,0,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
508,-52,5,241,3,0,0,technician,married,tertiary,no,yes,no,cellular,feb,unknown,0,no
509,1296,4,91,0,117,1,management,married,tertiary,no,yes,no,cellular,jun,failure,0,no
510,1490,28,315,1,174,1,retired,married,unknown,no,no,no,cellular,oct,success,0,no
511,-19,30,52,14,-1,0,services,single,secondary,yes,yes,no,cellular,jul,unknown,0,no
512,957,19,27,0,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
513,351,15,374,1,-1,0,technician,single,secondary,no,yes,no,cellular,apr,unknown,0,yes
514,14807,18,1949,3,-1,0,self-employed,married,secondary,no,yes,no,cellular,jan,unknown,0,no
515,4095,12,240,1,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,0,no
516,1394,13,223,5,0,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
517,295,21,179,1,0,0,retired,divorced,primary,no,yes,no,unknown,jun,unknown,0,no
518,2802,27,223,1,0,0,management,married,unknown,no,yes,no,unknown,may,unknown,0,no
519,1554,19,318,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
520,89,27,323,0,0,0,blue-collar,married,secondary,no,no,no,cellular,jan,unknown,0,no
521,274,15,121,1,-1,0,management,single,tertiary,no,yes,no,unknown,apr,unknown,0,no
522,62,26,174,1,-1,0,management,divorced,primary,no,yes,no,unknown,may,unknown,0,no
523,297,20,13,3,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
524,46,13,8,6,0,0,blue-collar,married,primary,no,no,yes,cellular,aug,unknown,0,no
525,-29,5,161,0,0,0,housemaid,married,secondary,no,no,yes,cellular,nov,unknown,0,no
526,1949,11,184,3,-1,0,technician,married,primary,no,no,yes,unknown,jun,unknown,0,no
527,814,31,108,2,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
528,3074,27,52,1,152,1,blue-collar,single,secondary,no,yes,no,cellular,apr,failure,0,yes
529,365,19,108,1,0,0,management,single,tertiary,no,no,no,unknown,jun,unknown,0,no
530,132,27,110,1,0,0,technician,married,tertiary,no,no,no,telephone,jan,unknown,0,no
531,626,2,105,1,0,0,management,married,unknown,no,no,no,cellular,feb,unknown,0,no
532,2095,18,76,15,0,0,admin.,single,secondary,no,yes,no,cellular,aug,unknown,0,no
533,1029,14,329,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
