age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
28,25 - 45,0,5,0,3,1,-41.828948974609375,51.6757926940918,232.17779541015625,144.13308715820312,F,1,Male,Caucasian
27,25 - 45,0,3,0,0,0,149.32025146484375,4.020430564880371,-159.11883544921875,28.591569900512695,M,0,Male,Other
28,Less than 25,0,5,0,0,1,-142.6627197265625,4.867106914520264,138.3173828125,32.799163818359375,F,0,Female,Other
58,Greater than 45,0,1,0,0,0,47.639251708984375,20.391326904296875,-71.69847106933594,17.11659812927246,F,0,Male,Caucasian
57,Greater than 45,0,1,0,0,0,0.79339599609375,21.75782585144043,-53.99079895019531,19.6948184967041,F,0,Male,Caucasian
56,Greater than 45,0,1,0,0,0,34.5955810546875,19.8963565826416,-53.304931640625,17.146738052368164,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,9,29.33587646484375,8.857217788696289,322.7325439453125,19.688926696777344,M,1,Male,Other
35,25 - 45,0,2,0,0,1,-127.97857666015625,13.932476997375488,303.57330322265625,41.96037673950195,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,0,106.9566650390625,4.450382232666016,-142.23385620117188,29.509593963623047,F,0,Male,Other
22,25 - 45,0,9,0,0,13,37.73406982421875,8.580341339111328,354.05633544921875,25.541305541992188,M,1,Male,Other
58,Greater than 45,0,1,0,0,0,21.279693603515625,20.90660285949707,-59.78547668457031,18.4554500579834,F,0,Male,Caucasian
23,25 - 45,0,9,0,0,14,34.30755615234375,9.091215133666992,391.9058837890625,26.133455276489258,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-85.146484375,5.30455207824707,39.804351806640625,31.356294631958008,F,0,Female,Other
24,25 - 45,0,6,0,0,5,77.38037109375,6.81375789642334,33.0823974609375,26.481765747070312,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-138.03201293945312,4.860709190368652,128.3131103515625,32.658660888671875,F,0,Female,Other
28,Less than 25,0,5,0,0,1,-146.87948608398438,4.879722595214844,149.80783081054688,32.70625305175781,F,0,Female,Other
45,25 - 45,0,1,0,0,0,-92.90335083007812,8.106505393981934,165.34042358398438,17.062889099121094,F,1,Male,Caucasian
33,25 - 45,0,3,0,0,1,-106.55404663085938,19.93558692932129,279.60479736328125,55.50640106201172,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,-31.00115966796875,18.982362747192383,-35.842681884765625,21.224254608154297,F,0,Male,Caucasian
25,25 - 45,0,3,0,0,1,153.046875,4.2916460037231445,-130.04576110839844,26.90213966369629,M,1,Male,Other
28,25 - 45,0,3,0,0,0,46.10638427734375,5.12723445892334,-105.62223815917969,30.310457229614258,F,0,Male,Other
22,Less than 25,0,9,0,0,12,34.96435546875,8.407480239868164,389.1787109375,21.6126766204834,M,1,Male,Other
23,25 - 45,0,8,0,0,11,45.2210693359375,9.430647850036621,292.07177734375,27.425851821899414,M,1,Male,Other
58,Greater than 45,0,1,0,0,0,33.07891845703125,20.851343154907227,-67.70039367675781,17.969356536865234,F,0,Male,Caucasian
24,25 - 45,0,6,0,0,4,87.04830932617188,6.02834415435791,9.45166015625,26.724699020385742,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-23.359100341796875,22.506561279296875,-46.71675109863281,21.217456817626953,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,1,137.8809814453125,4.458253383636475,-127.56730651855469,27.854385375976562,M,0,Male,Other
24,25 - 45,0,6,0,0,3,99.47613525390625,5.617010593414307,-45.860382080078125,26.0675106048584,M,1,Male,Other
57,Greater than 45,0,1,0,0,0,-5.513214111328125,21.094057083129883,-46.59004211425781,19.65289306640625,F,0,Male,Caucasian
28,25 - 45,0,5,0,0,1,-113.4801025390625,5.45428466796875,84.97598266601562,31.60693359375,F,0,Female,Other
28,25 - 45,0,3,0,0,0,84.15371704101562,4.658304214477539,-126.97259521484375,29.91614532470703,F,0,Male,Other
26,25 - 45,0,3,0,0,0,151.4278564453125,4.115963459014893,-148.88987731933594,27.97403907775879,M,0,Male,Other
28,25 - 45,0,4,0,0,1,-13.671661376953125,5.747011184692383,-53.51338195800781,30.685054779052734,F,0,Male,Other
23,Less than 25,0,8,0,0,7,60.646697998046875,11.682389259338379,298.18017578125,44.429141998291016,M,1,Male,Other
24,25 - 45,0,8,0,0,9,43.607757568359375,8.963838577270508,248.1649169921875,28.105249404907227,M,1,Male,Other
23,Less than 25,0,8,0,0,7,69.142822265625,12.451916694641113,334.47430419921875,45.92798614501953,M,1,Male,Other
46,25 - 45,0,1,0,0,0,-84.6253662109375,9.349167823791504,153.251953125,16.669483184814453,F,1,Male,Caucasian
23,25 - 45,0,8,0,0,12,36.9761962890625,8.979310989379883,351.7613525390625,29.080608367919922,M,1,Male,Other
23,Less than 25,0,8,0,1,4,66.71957397460938,15.72871208190918,206.181640625,54.18998336791992,M,1,Male,Other
53,Greater than 45,0,1,0,0,0,29.13238525390625,21.480770111083984,-45.1497802734375,17.862621307373047,F,0,Male,Caucasian
23,Less than 25,0,8,0,0,11,24.139251708984375,8.084832191467285,380.5362548828125,24.86553382873535,M,1,Male,Other
44,25 - 45,0,1,0,0,0,-91.62408447265625,9.251442909240723,171.61441040039062,17.291772842407227,F,1,Male,Caucasian
24,25 - 45,0,7,0,0,9,27.5396728515625,8.734980583190918,293.20843505859375,27.492931365966797,M,1,Male,Other
56,Greater than 45,0,1,0,0,0,30.70599365234375,23.360641479492188,-65.20167541503906,18.006296157836914,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,6,25.71246337890625,9.68346118927002,259.22625732421875,30.544553756713867,M,1,Male,Other
24,25 - 45,0,5,0,0,2,103.2030029296875,5.437050819396973,-60.90870666503906,26.612751007080078,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-166.98941040039062,4.771538257598877,167.96444702148438,34.47227478027344,F,0,Female,Other
27,Less than 25,0,5,0,0,1,-165.24362182617188,4.668313980102539,167.3153076171875,34.24384689331055,F,0,Female,Other
56,Greater than 45,0,1,0,0,0,18.404937744140625,23.47540283203125,-59.64369201660156,18.734189987182617,F,0,Male,Caucasian
27,25 - 45,0,3,0,0,0,125.3524169921875,4.004868030548096,-155.66128540039062,30.219358444213867,M,0,Male,Other
53,Greater than 45,0,1,0,0,0,-26.370452880859375,21.43065071105957,-31.340087890625,21.076047897338867,F,0,Male,Caucasian
37,25 - 45,0,2,0,0,1,-155.09793090820312,9.397330284118652,317.802978515625,34.08997344970703,F,1,Male,Caucasian
45,25 - 45,0,1,0,0,0,-82.67376708984375,9.831198692321777,152.3272705078125,17.171213150024414,F,1,Male,Caucasian
48,25 - 45,0,1,0,0,0,-44.34893798828125,13.856568336486816,87.58139038085938,17.173931121826172,F,1,Male,Caucasian
28,25 - 45,0,5,0,0,1,-104.24221801757812,5.422476291656494,62.1375732421875,32.93332290649414,F,0,Female,Other
43,25 - 45,0,1,0,0,0,-120.93704223632812,8.096442222595215,221.1993408203125,16.44173240661621,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,0,37.477874755859375,5.118302822113037,-102.06671142578125,31.713895797729492,F,0,Male,Other
26,25 - 45,0,3,0,0,0,148.16107177734375,3.9488706588745117,-148.44236755371094,29.267114639282227,M,0,Male,Other
23,Less than 25,0,8,0,0,11,35.322357177734375,8.590818405151367,380.72021484375,30.291648864746094,M,1,Male,Other
53,Greater than 45,0,1,0,0,0,-26.42767333984375,22.004924774169922,-33.0389404296875,21.176891326904297,F,0,Male,Caucasian
37,25 - 45,0,2,0,0,0,-152.78543090820312,11.218563079833984,301.525146484375,42.90310287475586,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,17.66265869140625,21.335296630859375,-16.32025146484375,16.934850692749023,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,6,48.40496826171875,11.01236629486084,289.26617431640625,40.87080383300781,M,1,Male,Other
54,Greater than 45,0,1,0,0,0,-8.420135498046875,24.92401123046875,-47.17839050292969,20.556188583374023,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,6,31.09246826171875,10.27491569519043,249.463623046875,33.84251022338867,M,1,Male,Other
24,25 - 45,0,5,0,0,2,108.42230224609375,5.250082492828369,-65.05140686035156,26.58170509338379,M,1,Male,Other
22,Less than 25,0,8,0,0,7,43.658355712890625,10.430615425109863,301.6226806640625,38.52033233642578,M,1,Male,Other
24,25 - 45,0,8,0,0,10,31.31121826171875,8.681265830993652,302.12103271484375,27.03720474243164,M,1,Male,Other
25,25 - 45,0,3,0,0,1,137.3291015625,4.12295389175415,-126.31382751464844,28.567773818969727,M,1,Male,Other
24,25 - 45,0,6,0,0,4,69.11203002929688,7.046929359436035,27.69683837890625,26.446866989135742,M,1,Male,Other
22,Less than 25,0,8,0,0,9,41.80230712890625,9.246088027954102,362.8466796875,36.8682975769043,M,1,Male,Other
46,25 - 45,0,1,0,0,0,-62.319366455078125,11.80990982055664,119.54864501953125,17.727556228637695,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,17.8792724609375,22.645404815673828,-34.00885009765625,17.70534896850586,F,0,Male,Caucasian
27,25 - 45,0,3,0,0,0,118.030029296875,3.9776601791381836,-148.69178771972656,30.727432250976562,M,0,Male,Other
55,Greater than 45,0,1,0,0,0,-2.235076904296875,23.444961547851562,-44.34498596191406,19.718612670898438,F,0,Male,Caucasian
51,Greater than 45,0,1,0,0,0,28.0054931640625,19.791210174560547,-69.83380126953125,19.644962310791016,F,0,Male,Caucasian
52,Greater than 45,0,1,0,0,0,-7.365325927734375,19.719776153564453,29.797271728515625,17.029123306274414,F,0,Male,Caucasian
56,Greater than 45,0,1,0,0,0,23.889617919921875,23.510589599609375,-62.95027160644531,18.53884506225586,F,0,Male,Caucasian
45,25 - 45,0,1,0,0,0,-57.700286865234375,12.042344093322754,113.55682373046875,18.13138771057129,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,0,82.26556396484375,4.499011039733887,-135.3583221435547,31.65225601196289,F,0,Male,Other
23,Less than 25,0,8,0,0,11,29.918548583984375,8.523877143859863,377.6976318359375,28.671112060546875,M,1,Male,Other
27,25 - 45,0,3,0,0,0,139.68096923828125,3.953974723815918,-157.47509765625,30.02288055419922,M,0,Male,Other
52,Greater than 45,0,1,0,0,0,-33.2681884765625,20.934404373168945,-28.074249267578125,21.57415199279785,F,0,Male,Caucasian
53,Greater than 45,0,1,0,0,0,26.25848388671875,21.675411224365234,-40.4361572265625,17.926300048828125,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,8,27.259796142578125,8.934240341186523,334.813232421875,30.811735153198242,M,1,Male,Other
28,25 - 45,0,3,0,0,0,110.71112060546875,4.057594299316406,-150.89161682128906,30.828956604003906,F,0,Male,Other
24,25 - 45,0,6,0,0,3,91.98660278320312,5.772547721862793,-21.199676513671875,27.038564682006836,M,1,Male,Other
24,25 - 45,0,7,0,0,6,56.002777099609375,8.481484413146973,107.47219848632812,27.16297721862793,M,1,Male,Other
23,25 - 45,0,8,0,0,10,35.841949462890625,8.5455322265625,276.59405517578125,27.458484649658203,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-123.39785766601562,5.214536190032959,97.87091064453125,33.51210021972656,F,0,Female,Other
24,25 - 45,0,7,0,0,9,45.81268310546875,9.050763130187988,225.38165283203125,27.722719192504883,M,1,Male,Other
28,25 - 45,0,3,0,0,0,52.59039306640625,4.88709020614624,-115.65478515625,31.92351722717285,F,0,Male,Other
55,Greater than 45,0,1,0,0,0,12.37579345703125,23.506277084350586,-50.30619812011719,18.768634796142578,F,0,Male,Caucasian
24,25 - 45,0,6,0,0,4,84.34481811523438,6.180880069732666,9.8226318359375,27.364665985107422,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-163.0702667236328,4.616953372955322,158.80972290039062,34.30027389526367,F,0,Female,Other
54,Greater than 45,0,1,0,0,0,15.42877197265625,22.855518341064453,-25.31787109375,17.367237091064453,F,0,Male,Caucasian
37,25 - 45,0,1,0,0,0,-155.568359375,8.903241157531738,311.75787353515625,32.83315658569336,F,1,Male,Caucasian
25,25 - 45,0,4,0,0,1,131.564208984375,4.536623954772949,-105.54946899414062,28.20609474182129,M,1,Male,Other
50,25 - 45,0,1,0,0,0,-23.252960205078125,16.74402618408203,62.574951171875,17.58229637145996,F,1,Male,Caucasian
53,Greater than 45,0,1,0,0,0,-21.651031494140625,22.275205612182617,-34.108245849609375,20.86098861694336,F,0,Male,Caucasian
54,Greater than 45,0,1,0,0,0,26.637176513671875,22.316898345947266,-49.391876220703125,17.943069458007812,F,0,Male,Caucasian
38,25 - 45,0,1,0,0,0,-159.45433044433594,9.010616302490234,282.80682373046875,39.12472152709961,F,1,Male,Caucasian
28,Less than 25,0,5,0,0,1,-118.523681640625,5.134997844696045,86.11172485351562,33.38496780395508,F,0,Female,Other
28,25 - 45,0,4,0,0,1,-98.0191650390625,5.42781400680542,43.796783447265625,32.89887619018555,F,0,Female,Other
48,25 - 45,0,1,0,0,0,-36.51434326171875,14.873554229736328,78.92694091796875,17.565073013305664,F,1,Male,Caucasian
25,25 - 45,0,4,0,0,1,137.795166015625,4.165131568908691,-124.68492126464844,28.214479446411133,M,1,Male,Other
28,Less than 25,0,5,0,0,1,-157.72335815429688,4.557613849639893,152.67138671875,34.14051055908203,F,0,Female,Other
54,Greater than 45,0,1,0,0,0,-27.842132568359375,21.16290283203125,-25.73052978515625,20.654314041137695,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,11,29.796478271484375,8.34203052520752,360.86663818359375,27.049442291259766,M,1,Male,Other
28,25 - 45,0,4,0,0,0,14.99053955078125,5.581590175628662,-84.857177734375,31.93326187133789,F,0,Male,Other
54,Greater than 45,0,1,0,0,0,17.809967041015625,22.246435165405273,-35.201324462890625,17.749311447143555,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,12,29.854522705078125,8.496129989624023,363.8592529296875,26.333559036254883,M,1,Male,Other
27,25 - 45,0,3,0,0,0,144.49658203125,3.948133945465088,-161.4159393310547,29.729412078857422,M,0,Male,Other
24,25 - 45,0,7,0,0,6,62.49853515625,7.498553276062012,95.4190673828125,27.40772247314453,M,1,Male,Other
51,Greater than 45,0,1,0,0,0,-45.10235595703125,19.015607833862305,-16.215667724609375,21.839746475219727,F,0,Male,Caucasian
50,Greater than 45,0,2,0,0,0,-53.81463623046875,20.311464309692383,-15.736846923828125,22.376602172851562,F,0,Male,Caucasian
55,Greater than 45,0,1,0,0,0,-3.67999267578125,23.141828536987305,-39.42999267578125,19.436927795410156,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,6,39.25555419921875,11.087574005126953,246.83184814453125,38.68644332885742,M,1,Male,Other
23,25 - 45,0,8,0,0,11,36.2921142578125,9.256906509399414,373.46807861328125,31.21533966064453,M,1,Male,Other
22,Less than 25,0,8,0,0,11,35.262908935546875,8.462291717529297,382.648681640625,28.608339309692383,M,1,Male,Other
39,25 - 45,0,1,0,0,1,-149.15914916992188,7.731131553649902,327.4833984375,21.045907974243164,F,1,Male,Caucasian
52,Greater than 45,0,1,0,0,0,-35.19921875,20.54975700378418,-25.450958251953125,21.552169799804688,F,0,Male,Caucasian
52,Greater than 45,0,1,0,0,0,-29.883819580078125,22.33549690246582,-33.95916748046875,21.661399841308594,F,0,Male,Caucasian
47,25 - 45,0,1,0,0,0,-35.058990478515625,14.349417686462402,77.98458862304688,17.57526969909668,F,1,Male,Caucasian
24,25 - 45,0,7,0,0,7,62.96490478515625,8.582426071166992,133.590087890625,27.923276901245117,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-88.23919677734375,5.669449329376221,29.90985107421875,32.703304290771484,F,0,Female,Other
53,Greater than 45,0,1,0,0,0,-13.98443603515625,24.06576156616211,-40.732452392578125,20.528995513916016,F,0,Male,Caucasian
28,Less than 25,0,5,0,0,1,-137.94894409179688,5.19351053237915,118.0382080078125,34.04374313354492,F,0,Female,Other
25,25 - 45,0,3,0,0,1,137.63519287109375,4.151707172393799,-125.05587768554688,28.23940658569336,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-158.98687744140625,4.770334243774414,154.44326782226562,34.22458267211914,F,0,Female,Other
28,25 - 45,0,4,0,0,1,-69.86746215820312,5.653958320617676,2.183990478515625,32.301513671875,F,0,Female,Other
22,Less than 25,0,8,0,0,10,35.814239501953125,8.478123664855957,388.1861572265625,30.679162979125977,M,1,Male,Other
44,25 - 45,0,1,0,0,0,-100.05340576171875,8.320915222167969,183.90164184570312,16.594926834106445,F,1,Male,Caucasian
54,Greater than 45,0,1,0,0,0,23.769775390625,23.033950805664062,-70.26316833496094,18.921600341796875,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,6,65.59793090820312,8.191884994506836,105.890380859375,27.647029876708984,M,1,Male,Other
53,Greater than 45,0,1,0,0,0,-24.3309326171875,21.853179931640625,-33.956329345703125,21.135194778442383,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,11,19.94744873046875,8.52094841003418,368.67999267578125,26.129150390625,M,1,Male,Other
28,25 - 45,0,3,0,0,0,93.47793579101562,4.2270588874816895,-141.76397705078125,31.142595291137695,F,0,Male,Other
38,25 - 45,0,1,0,0,0,-159.17330932617188,8.85777473449707,278.53485107421875,38.47296905517578,F,1,Male,Caucasian
28,25 - 45,0,4,0,0,1,-76.78164672851562,5.495491981506348,15.42205810546875,32.62761688232422,F,0,Female,Other
54,Greater than 45,0,1,0,0,0,20.8873291015625,22.256372451782227,-26.370452880859375,17.212230682373047,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,11,32.497406005859375,8.882179260253906,323.27899169921875,27.618022918701172,M,1,Male,Other
23,Less than 25,0,8,0,0,11,34.44586181640625,8.472049713134766,369.38726806640625,28.46171760559082,M,1,Male,Other
52,Greater than 45,0,1,0,0,0,-37.888580322265625,19.935606002807617,-21.74139404296875,21.469680786132812,F,0,Male,Caucasian
22,Less than 25,0,8,0,0,9,42.620880126953125,9.237497329711914,359.227783203125,36.30583190917969,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-158.0873565673828,4.891942501068115,158.813232421875,34.34877014160156,F,0,Female,Other
27,Less than 25,0,5,0,0,1,-161.4534912109375,4.870323657989502,171.16714477539062,34.634307861328125,F,0,Female,Other
55,Greater than 45,0,1,0,0,0,-10.99420166015625,23.09273338317871,-37.7528076171875,19.928913116455078,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,1,-84.52175903320312,5.180517673492432,33.92181396484375,32.62580108642578,F,0,Female,Other
27,Less than 25,0,5,0,0,1,-171.99647521972656,4.623908042907715,182.947998046875,34.55091094970703,F,0,Female,Other
23,25 - 45,0,8,0,0,11,20.728973388671875,8.44237995147705,347.6346435546875,25.774721145629883,M,1,Male,Other
28,25 - 45,0,3,0,0,0,111.0078125,3.9928812980651855,-151.69288635253906,31.116308212280273,F,0,Male,Other
27,25 - 45,0,3,0,0,0,141.42205810546875,3.8522777557373047,-162.48876953125,29.8878173828125,M,0,Male,Other
22,Less than 25,0,8,0,3,2,69.14932250976562,20.86686897277832,65.99575805664062,61.88725280761719,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-101.35806274414062,5.513911724090576,52.888397216796875,32.86080551147461,F,0,Female,Other
54,Greater than 45,0,1,0,0,0,12.952056884765625,23.306190490722656,-52.41087341308594,18.888967514038086,F,0,Male,Caucasian
54,Greater than 45,0,1,0,0,0,24.302734375,22.343889236450195,-46.56932067871094,18.00674819946289,F,0,Male,Caucasian
25,25 - 45,0,4,0,0,1,128.6282958984375,4.699547290802002,-98.41862487792969,27.860729217529297,M,1,Male,Other
24,25 - 45,0,5,0,0,2,114.92144775390625,5.138556003570557,-82.95504760742188,27.26110076904297,M,1,Male,Other
22,Less than 25,0,8,0,0,11,36.087554931640625,8.952445030212402,407.97283935546875,32.73661804199219,M,1,Male,Other
22,Less than 25,0,8,0,3,3,76.89212036132812,20.409513473510742,113.15194702148438,63.08967971801758,M,1,Male,Other
23,Less than 25,0,8,0,0,11,33.693206787109375,8.340071678161621,410.79779052734375,26.328800201416016,M,1,Male,Other
23,25 - 45,0,8,0,0,11,24.46929931640625,7.9361066818237305,380.0819091796875,25.027339935302734,M,1,Male,Other
24,25 - 45,0,8,0,0,11,29.440216064453125,9.196632385253906,317.92022705078125,27.582218170166016,M,1,Male,Other
36,25 - 45,0,2,0,0,1,-144.15826416015625,14.537392616271973,316.7880859375,46.38167190551758,F,1,Male,Caucasian
25,25 - 45,0,5,0,0,2,88.27664184570312,5.6602301597595215,-52.22291564941406,27.086606979370117,M,1,Male,Other
26,25 - 45,0,4,0,0,1,116.692626953125,4.9766926765441895,-102.68168640136719,28.446760177612305,M,1,Male,Other
58,Greater than 45,0,1,0,0,0,21.64605712890625,24.391572952270508,-61.537567138671875,18.744159698486328,F,0,Male,Caucasian
